RD68NUB,1960-03-06,2100-02-28,taxi,Birmingham,jxWXE,true
CW41WOY,1996-02-05,2002-03-22,PHV,Leeds,grLFV,false
PL74RPC,2032-08-02,2096-03-03,taxi,Leeds,usQOF,true
GI36GIQ,2049-08-21,2092-02-28,PHV,Leeds,qrYEL,false
YL92RDL,1894-04-09,2033-04-30,taxi,Leeds,jmUYX,true
ZL63ZKL,1957-10-27,1989-02-03,taxi,Birmingham,vzNRI,true
SW12GIR,1920-02-04,1929-08-12,PHV,Birmingham,imUSX,true
ZN23JQY,2085-11-29,2095-12-16,PHV,Leeds,osSWQ,false
DT82IHN,2047-02-02,2079-04-25,PHV,Birmingham,dnAGV,false
EN43CNM,2075-03-26,2079-04-08,PHV,Leeds,xpAHI,false
TQ35SFQ,1943-04-02,1984-06-18,taxi,Birmingham,hsFJD,false
UA71BSW,1948-01-26,1972-07-01,PHV,Leeds,ulSTH,true
ZD84ATU,1893-09-09,2100-10-07,PHV,Birmingham,wqCFN,false
FE64GNV,2044-06-04,2060-09-06,taxi,Leeds,mpXGH,false
ZL37XRA,2043-05-18,2075-10-23,PHV,Leeds,jvZFY,true
MR17LUH,2099-07-15,2100-02-21,PHV,Birmingham,jxTLP,true
KQ92IPD,2049-12-29,2059-10-11,PHV,Birmingham,dsPFD,false
YJ32DCG,1918-02-06,2088-04-21,taxi,Birmingham,njMGF,true
LD85YVJ,1996-11-10,2091-05-14,taxi,Leeds,abHEN,false
ZJ37BIT,2070-07-19,2075-08-01,PHV,Leeds,trYAE,true
QF75PSI,1989-07-09,2085-07-16,PHV,Leeds,zqWKE,true
MN86CJX,1886-05-31,2069-04-29,PHV,Birmingham,sbEXD,true
DW47LHG,1902-04-12,2084-01-20,taxi,Leeds,dvMBC,false
TG63VMG,2030-07-19,2061-09-20,PHV,Birmingham,doGXF,true
NP12ECS,2032-08-16,2033-04-12,PHV,Leeds,flHTP,true
XN86XND,1965-09-14,2041-10-16,taxi,Birmingham,lySTL,false
QK36UWR,2006-09-01,2093-10-01,taxi,Leeds,xpVHB,true
YU56AQY,2098-09-09,2100-01-03,taxi,Birmingham,euIVF,true
MI15BWG,2028-03-28,2069-02-18,PHV,Leeds,boCFB,false
TW27XWY,1953-05-02,1987-12-15,PHV,Birmingham,iuJGB,true
WT14XUD,2015-08-23,2082-05-27,PHV,Leeds,pjYXO,true
FC92MBP,1953-05-11,2039-11-01,PHV,Leeds,stBTK,false
XU37NCY,2019-05-01,2049-10-28,taxi,Birmingham,pgPIN,false
NJ42ETH,1955-09-12,2023-11-22,taxi,Birmingham,hlMHA,false
TY82NOY,2071-12-20,2094-02-21,PHV,Birmingham,aoBTP,true
FD13LDJ,2024-03-22,2062-01-05,taxi,Birmingham,eqUNX,true
RL58BFR,2066-07-30,2097-12-31,taxi,Leeds,zxAUZ,false
HB58WXM,2051-05-10,2090-02-21,taxi,Birmingham,haWOE,false
WI86ABD,1915-11-25,1955-07-16,taxi,Birmingham,khEMI,true
PF28HGO,2078-10-15,2082-06-14,taxi,Birmingham,baKDT,true
XR95OSC,1993-01-30,2031-10-09,taxi,Leeds,kqFZV,false
TG34YOZ,1947-07-14,1999-01-28,PHV,Birmingham,isPOI,true
CH36YRX,2027-12-21,2037-08-17,taxi,Birmingham,puKZB,true
IS41AKE,2074-05-25,2084-09-21,taxi,Leeds,yfBXR,false
VL95IDB,1888-11-01,1949-03-14,PHV,Leeds,uzRJU,true
QM93UHK,1957-12-20,2042-07-22,taxi,Leeds,lwKJY,false
WQ25NLJ,2005-07-23,2014-03-29,taxi,Leeds,ojWLC,true
ZR18STR,1996-06-13,2021-07-02,PHV,Leeds,ijKYO,true
JV26NQM,1885-04-17,1901-08-28,PHV,Birmingham,ypOKQ,true
YN57XWD,1915-10-06,1942-04-30,taxi,Birmingham,zqNZA,false
MD97NRE,2037-09-19,2091-03-21,taxi,Leeds,zxWES,true
WU61TAR,1913-05-11,2024-10-31,PHV,Birmingham,ieWUR,false
SM68MQJ,2029-01-08,2088-10-30,PHV,Birmingham,qyOVF,true
TM28PBU,1941-06-22,2053-09-09,taxi,Birmingham,gvLJF,false
YA98SLB,1885-03-29,2018-06-21,taxi,Leeds,emCYJ,false
PO74HVT,1901-10-29,1951-05-04,PHV,Leeds,woQMW,false
GU47PIA,1969-08-22,2032-09-05,PHV,Leeds,tnGDJ,false
EB76GQK,2061-09-21,2062-09-30,PHV,Leeds,xtTMS,true
UP81GMB,2090-11-04,2098-12-12,taxi,Leeds,xrFUD,true
GQ38PCV,2001-04-27,2074-01-27,PHV,Leeds,lkKVR,true
SV96HXB,2012-04-01,2029-12-11,taxi,Birmingham,vyKQU,false
NH71QDF,2069-12-05,2078-01-13,PHV,Birmingham,vmSAT,false
IO43TVY,1957-02-16,2010-01-19,taxi,Birmingham,tdLRY,false
HU15ZVF,1944-10-29,2063-07-06,taxi,Leeds,qaBXQ,true
LM32QTS,2089-06-17,2092-09-16,taxi,Leeds,nbXWM,true
EJ83UXE,1959-04-12,2061-09-02,taxi,Birmingham,wzXIE,true
EQ29XUE,2054-07-22,2086-03-30,taxi,Birmingham,ejZOT,false
JS28ANY,2063-02-24,2079-07-14,PHV,Leeds,wiHWA,false
MI41VEL,1918-05-13,1993-05-25,taxi,Birmingham,tjDNT,true
SL68DLO,2092-03-23,2093-04-14,PHV,Birmingham,myMYB,false
HZ72FVJ,2043-06-08,2087-03-07,taxi,Birmingham,siRWU,false
HJ73XQB,2027-12-02,2083-11-30,PHV,Leeds,fwNLB,true
GM75ULK,1894-10-11,1990-04-19,PHV,Leeds,uzTDO,false
EY86AWS,1972-12-17,2008-04-15,taxi,Birmingham,mhZFT,false
BI25GDO,1997-10-20,2092-03-04,PHV,Birmingham,muLQV,false
TM31HQG,1892-03-20,2079-03-09,taxi,Leeds,ixILC,false
RB85SEF,1903-02-03,2013-05-12,PHV,Birmingham,biULQ,true
ZU57LZK,1978-02-04,2055-06-28,taxi,Birmingham,jtPSN,false
BP15BVO,1959-10-01,1993-10-20,PHV,Birmingham,lyTDG,false
KH38WZI,1979-05-31,2016-04-06,taxi,Birmingham,pySYP,true
DE15XIY,2077-12-22,2100-08-05,taxi,Leeds,lcOMK,true
IP48ADZ,1997-06-13,2032-10-20,taxi,Birmingham,miYNC,true
WG95TXV,1915-02-14,1962-12-09,PHV,Birmingham,keVQA,false
SV63NGQ,2050-08-16,2060-03-13,taxi,Birmingham,bmPBT,false
CH62NAJ,2076-06-22,2085-04-28,PHV,Leeds,itARU,true
VY92AVS,1918-04-26,2094-05-07,taxi,Leeds,bxJAO,true
YJ14QUW,2028-11-30,2057-04-23,taxi,Birmingham,dcEBW,false
VN79NQV,1938-05-10,1999-09-06,PHV,Birmingham,pvEXN,true
YE84VNR,1990-06-03,2002-03-05,PHV,Leeds,tnSLQ,true
FD86KNX,1929-05-09,2015-04-10,PHV,Leeds,pfKAN,true
DX94JVB,2022-04-03,2028-05-09,PHV,Birmingham,vaJEK,false
ZA24RTI,1977-12-26,1979-11-30,taxi,Leeds,nuPWY,false
OQ65TUC,1887-09-10,1911-06-29,taxi,Birmingham,stVMP,false
CS58EIZ,2073-12-19,2075-12-15,taxi,Leeds,ozZAQ,true
AK49LJV,1921-03-31,2039-11-14,taxi,Birmingham,wyOUR,true
DA16BZK,1922-09-26,1945-04-07,taxi,Birmingham,asRFQ,true
ZI53VHK,2024-07-09,2054-09-12,taxi,Birmingham,khYQR,true
VI52AXR,1941-04-16,1942-04-04,taxi,Leeds,rhUYZ,false
LM24JMR,1988-02-20,2079-01-21,taxi,Birmingham,cpULJ,false
IJ65BAX,2091-02-25,2099-04-08,taxi,Birmingham,ilDCM,true
OZ68OCG,2021-03-21,2072-09-24,taxi,Leeds,vpRKP,false
AS92WGO,1944-11-07,1957-01-21,taxi,Leeds,kyLQJ,false
LS59EYS,2036-01-11,2093-09-23,PHV,Birmingham,yeEPO,true
UT97YWU,2075-11-28,2100-05-12,PHV,Birmingham,lyGXO,false
FN68HIK,2097-09-29,2098-09-26,taxi,Birmingham,niDBN,true
IT25OYH,1968-03-09,2091-03-22,taxi,Leeds,pdJDC,true
GJ21FVW,2094-09-10,2097-09-30,taxi,Leeds,oeYXV,false
TW14SFU,1920-04-20,2020-10-03,PHV,Birmingham,jsTPR,true
DQ59NID,2037-08-10,2084-10-19,taxi,Leeds,cjWUC,true
KX81JTF,1895-01-08,2042-04-20,taxi,Leeds,kqVZK,true
TV42OJV,2097-05-07,2100-11-04,PHV,Leeds,bmWJE,true
SV27GQT,1984-05-13,2028-06-25,PHV,Birmingham,dgION,true
NZ89QKH,2007-11-27,2036-09-27,taxi,Leeds,myYWO,false
TW41GDV,2001-07-09,2091-10-08,PHV,Leeds,loNCV,true
YI87XEM,1999-10-01,2082-02-19,taxi,Birmingham,tvKCE,true
UE52BXY,1931-02-24,2027-09-12,taxi,Birmingham,lnMKP,true
YX89SIM,1947-06-05,2043-10-20,taxi,Birmingham,gmMJB,true
YX27ZDG,1925-09-19,2060-08-18,taxi,Leeds,zdVXG,true
JD87IUK,1900-07-26,1988-05-14,PHV,Birmingham,opOCL,false
YT32IJG,1965-11-09,2096-03-14,taxi,Leeds,bsASM,true
BT91SWP,1902-09-16,1964-12-24,PHV,Leeds,lnGQA,true
IQ13GPU,1964-05-11,2054-01-18,PHV,Leeds,zfTVS,false
ZB73EZA,1886-06-19,2001-05-11,taxi,Birmingham,dbDHC,false
NG58MCP,1907-09-07,2027-03-30,taxi,Leeds,phYHZ,false
FN54HUR,1971-09-01,2016-09-29,taxi,Birmingham,zrQWG,false
FE92OSM,2091-11-02,2091-11-12,PHV,Leeds,wuTCM,true
SP47NRG,1912-07-20,1941-08-24,taxi,Birmingham,onUCL,false
FT59JLW,2089-01-21,2099-09-15,PHV,Birmingham,jnTRS,true
IY29FCE,1959-01-19,1995-04-19,taxi,Leeds,udVBH,true
TD58OSN,2068-12-11,2079-06-07,PHV,Leeds,msPTI,true
OF32DFU,1892-09-03,1991-02-08,PHV,Birmingham,uiZLT,true
SY12GEN,1984-12-16,2042-11-26,taxi,Leeds,tmSOA,true
RW34GKO,1994-08-28,2008-01-30,taxi,Leeds,vdDMV,true
IB79CHK,1906-03-26,1952-03-03,taxi,Birmingham,feTEZ,false
KU89CRA,2089-10-08,2097-07-29,taxi,Birmingham,wxAVG,true
TS53YOI,2060-08-25,2078-12-11,PHV,Birmingham,yeYPR,true
XL94HZR,2063-08-16,2086-02-15,taxi,Leeds,viJSY,false
LQ28UNO,2013-10-21,2072-06-07,PHV,Birmingham,gmOFQ,true
RX58VWE,2028-05-19,2064-11-28,PHV,Leeds,ecUWB,true
JV49GVY,1904-06-21,2045-04-28,PHV,Birmingham,zqWRK,false
ET37BMZ,2071-09-09,2083-12-23,taxi,Leeds,xaNVG,false
VU74RFA,2074-04-19,2081-07-04,taxi,Leeds,kfGTH,true
GL41FVG,1985-12-29,1988-12-02,taxi,Leeds,muMDS,false
NM86LTH,2000-07-23,2069-05-30,PHV,Leeds,fgVJN,true
UP14EIU,1969-06-23,2006-05-23,PHV,Birmingham,vnTVB,true
XN86AQP,1920-12-06,2045-11-08,PHV,Birmingham,kiPLJ,true
HN54OPJ,1983-09-02,2086-05-02,PHV,Birmingham,paVRS,true
YF79EAM,2008-10-20,2053-08-30,taxi,Leeds,ijYRF,true
BM82RDK,2054-05-22,2080-01-07,PHV,Leeds,wtBLF,true
IG82WXZ,2068-09-30,2088-02-02,PHV,Birmingham,irEJU,false
SY69TZJ,2028-01-04,2089-04-03,PHV,Birmingham,hkJUP,true
RN25DMG,2027-11-11,2077-07-29,PHV,Leeds,vdTAS,true
EZ69WSC,1970-10-01,2063-02-15,PHV,Birmingham,jqEQL,false
XS75GJA,1901-06-26,2082-04-13,PHV,Birmingham,bvUKB,true
KB42IBM,1946-06-25,2094-10-22,PHV,Leeds,lwEUA,true
VU34FXC,2031-09-01,2061-10-26,taxi,Leeds,iuTPG,false
YC54EHD,2098-12-14,2098-12-15,taxi,Birmingham,qwQPK,true
MI21KSM,1954-09-01,1982-08-31,taxi,Leeds,rdGQO,true
LE92YZV,1922-06-22,2080-07-18,taxi,Birmingham,fcGEX,false
KS94NKO,1927-04-27,1980-07-16,PHV,Leeds,bnAHX,true
RQ54GBS,1889-01-30,1931-10-28,PHV,Leeds,qfFIC,false
ZV62GUX,1983-01-15,2008-05-05,PHV,Birmingham,kfXPM,true
KQ29ZRG,1895-11-02,2074-01-11,taxi,Birmingham,gxAKB,false
AY64TZV,2088-10-26,2100-10-25,taxi,Birmingham,khCDW,false
YP25SQH,2004-08-26,2086-05-08,taxi,Birmingham,cbJOQ,true
VX93NRO,2010-11-07,2071-07-11,taxi,Leeds,pbFHM,false
TX69ZEQ,1925-11-29,1966-12-06,PHV,Birmingham,iqIGB,true
EN51ECX,2009-03-31,2094-03-24,taxi,Birmingham,dxEZL,false
VF58TGF,1998-10-01,2039-01-04,taxi,Leeds,jiVDR,false
DT95SGU,1900-02-27,2034-02-05,PHV,Leeds,atZPD,true
RD23FLV,2060-11-22,2078-07-28,PHV,Birmingham,ecLDN,false
RI53KCQ,2066-11-22,2096-10-17,taxi,Leeds,hcRIN,false
SD18XDW,1898-01-10,1919-07-07,PHV,Leeds,urVEN,false
LP81TAZ,2044-05-31,2051-05-02,PHV,Leeds,evPUL,true
JR18LUI,2066-06-20,2090-04-10,taxi,Leeds,ghCHL,true
PB12HSD,1893-02-23,2065-03-16,PHV,Birmingham,neQAO,false
EZ42YEO,2069-01-27,2085-03-14,PHV,Birmingham,tcPDT,false
WA54OUA,2042-11-16,2082-02-23,taxi,Birmingham,nvUEP,true
FP79DPF,1945-06-06,2009-07-20,PHV,Birmingham,cmTAV,true
JE45QXC,2000-04-17,2061-04-23,PHV,Birmingham,wpCHG,false
YN21LHV,1995-04-29,2087-07-23,taxi,Leeds,yqJHS,true
ZV21FQH,1891-03-14,1988-10-04,taxi,Birmingham,bgZED,false
OL16XTR,1922-05-21,1990-09-02,PHV,Birmingham,hmKVW,true
IY86MPA,2059-12-08,2081-05-04,PHV,Birmingham,koZQA,true
DH86HMA,2090-07-12,2093-07-11,taxi,Birmingham,koFZK,false
LZ95AEO,2078-03-15,2096-09-09,PHV,Birmingham,mjRJK,true
OZ73NMJ,2079-03-23,2093-06-12,PHV,Leeds,otEQT,true
ZX79DRV,2096-10-20,2098-10-28,PHV,Leeds,aiYVN,false
XH84NEF,1965-10-04,2026-02-25,taxi,Birmingham,lnMAR,true
XR73HTE,2019-10-16,2083-02-05,taxi,Leeds,spFNP,false
LK67ONS,2091-12-18,2098-06-21,PHV,Birmingham,mxSXG,true
UH18NHC,1995-05-13,2075-09-09,taxi,Birmingham,ldDAH,true
KA18ZOP,2045-06-10,2090-06-24,taxi,Leeds,iuHQM,true
MW13HLA,2025-03-23,2033-12-11,PHV,Leeds,kqCVF,false
YF31UBY,1925-06-07,1988-06-18,taxi,Birmingham,izXVW,true
KS35FDT,1985-11-29,2073-12-07,taxi,Leeds,ngREM,false
RD92NFD,1966-07-14,2001-03-06,PHV,Birmingham,ynUPJ,true
PK79PBC,2006-04-03,2096-09-25,taxi,Birmingham,miYLU,true
OU83ONR,2048-02-03,2083-07-06,PHV,Birmingham,scXCE,false
GN13PXW,2047-07-31,2055-05-05,taxi,Leeds,ftHDL,false
AO45UCD,1927-03-08,2041-08-27,taxi,Leeds,bqXAP,true
SB85SVZ,2081-02-17,2094-03-29,PHV,Birmingham,hmPAL,true
HW83WIG,1959-12-02,2019-12-27,PHV,Birmingham,gjLMQ,false
DC34CAT,2002-02-22,2038-11-05,taxi,Birmingham,ztKMR,true
TX16CIL,1983-03-08,2023-09-02,taxi,Birmingham,znRPT,true
SY31LGU,1914-05-23,1967-04-08,PHV,Birmingham,feGEI,true
FD86PEY,1994-07-26,2054-03-24,taxi,Birmingham,uiQBU,true
LS18JKB,2031-06-25,2043-11-24,taxi,Birmingham,kdVWP,false
FT73IRU,2035-06-28,2051-11-19,PHV,Leeds,ihMRS,true
UE34MKV,2083-01-18,2094-06-18,PHV,Leeds,meLDT,true
OF82TUD,2085-04-13,2098-11-09,taxi,Birmingham,xfOWD,false
NF49YVE,2008-03-10,2078-01-30,PHV,Birmingham,cjFXT,false
DH81TDN,2024-01-09,2062-12-17,taxi,Leeds,xlTXG,false
AP13MHF,1898-08-23,1981-03-30,PHV,Leeds,uqXNG,false
UQ36ZDG,1980-07-25,2050-10-26,taxi,Leeds,tjRNH,true
TF95EVX,1979-01-30,2091-10-28,PHV,Leeds,dqHXI,false
QU52AKH,2081-03-30,2085-07-16,PHV,Leeds,rqCJT,false
PZ95URV,1941-08-05,2099-08-03,PHV,Birmingham,vpZLA,false
UH47DHG,1988-06-03,2048-06-15,taxi,Birmingham,cwYHZ,false
PX34NRD,2071-02-09,2095-10-04,taxi,Leeds,bpTRG,true
ES74XVC,2019-04-13,2089-02-22,PHV,Leeds,roOZD,true
RO69JAC,2010-11-18,2087-11-05,taxi,Leeds,ckYVQ,false
OL14DWA,1912-11-02,2069-12-23,PHV,Birmingham,hcJKG,true
SV17DXG,1981-02-12,2086-03-10,PHV,Leeds,nuJVH,false
SM63XGJ,1948-06-20,2066-09-24,taxi,Birmingham,uiWEO,true
MY85MZK,2041-09-19,2070-06-23,taxi,Birmingham,ixJCF,false
BN17XOT,1959-04-23,2057-11-02,PHV,Birmingham,vzVLQ,true
EU56EPF,1916-11-10,1926-05-15,PHV,Leeds,jrJPN,true
CU63NLH,1891-05-08,2031-10-28,taxi,Leeds,wpBJF,true
KU81OND,2051-02-06,2069-03-30,PHV,Birmingham,kcZMK,true
CP48KND,2069-06-12,2091-04-07,PHV,Birmingham,laODK,false
KH81BWE,1917-09-19,1935-08-08,PHV,Leeds,vnNSW,true
BS17KLE,2016-10-11,2088-01-17,taxi,Leeds,utCPZ,false
BP73MIJ,1966-02-13,1982-01-12,PHV,Birmingham,zpBUH,false
MB71PWB,2072-12-05,2075-03-04,taxi,Leeds,rkFPY,true
PW82LYW,1933-11-02,1954-11-09,taxi,Birmingham,owNZL,false
DP52SKL,2000-08-25,2019-07-19,PHV,Birmingham,xcSHU,false
NB87ICS,2011-08-01,2016-07-18,taxi,Birmingham,kuDWK,false
FP61KAQ,2095-11-15,2099-01-11,taxi,Leeds,iuQTP,true
XA53GYT,1968-12-29,1972-05-25,taxi,Leeds,ivIDT,true
LI51YHD,1900-12-06,2098-03-22,PHV,Birmingham,gtVCD,false
RO32LRA,1888-04-01,1963-02-27,PHV,Leeds,owWKP,true
QJ67AIS,1904-04-12,2010-07-27,taxi,Leeds,ebEIP,true
LG53KXZ,2045-04-21,2063-10-17,taxi,Birmingham,ckVFB,true
BC23WEA,2044-11-06,2091-12-28,taxi,Birmingham,wmJSE,false
IG47FEJ,2065-12-09,2085-04-28,taxi,Leeds,leJGI,false
KF75XER,2030-12-31,2053-11-10,PHV,Birmingham,fzSFY,true
CG62DRF,1998-06-13,2076-06-17,PHV,Leeds,rxLYF,false
WE79XNA,2038-04-09,2084-05-02,taxi,Birmingham,lwZJY,true
KC86CQT,2000-04-11,2038-04-25,PHV,Birmingham,yoSEI,true
IA54JED,2061-03-31,2085-01-26,taxi,Birmingham,pvKWL,false
BE56OTJ,1964-05-18,2029-05-22,PHV,Leeds,grJQS,false
RU83LCX,2008-07-14,2068-09-19,PHV,Birmingham,mlNPV,false
SX58WTN,2025-09-14,2071-08-21,PHV,Leeds,xzIBO,true
PA19CSI,1984-09-13,2016-06-12,taxi,Leeds,fxRHS,false
QX73FMK,1935-11-29,2018-06-17,PHV,Birmingham,bwCAV,true
IS93RCM,2092-10-10,2094-07-22,taxi,Leeds,ugUGM,true
IS86SOJ,1923-02-18,2090-09-08,taxi,Leeds,oxVPC,true
FS92AXK,2075-03-04,2099-01-18,taxi,Birmingham,cyOFU,true
PR13BCO,2079-03-04,2080-10-18,PHV,Birmingham,zgSVL,true
UD74OZV,2074-10-11,2083-01-22,PHV,Leeds,rhULK,true
FG94QMU,2096-03-07,2100-04-19,taxi,Leeds,rySAB,false
KT61FTA,1949-05-28,2055-01-03,taxi,Leeds,sxDUN,true
BF21AKT,1924-04-03,1976-05-25,PHV,Leeds,fkGAO,false
JG51TYB,1903-11-14,2074-08-24,PHV,Leeds,jmEKM,false
YJ71CVJ,2091-11-14,2095-03-20,PHV,Birmingham,ofDXU,true
TH83GJN,2010-09-11,2073-05-05,PHV,Birmingham,tsWCG,false
XK57VUH,2066-06-27,2086-12-02,PHV,Leeds,ilPKZ,false
YZ38GSP,2011-09-06,2049-03-20,PHV,Leeds,usQEZ,false
CQ54JNT,2086-09-02,2097-05-09,PHV,Leeds,uzTVK,true
XU37KVX,1913-05-24,1932-10-25,taxi,Leeds,haMTQ,false
SK68TQY,2090-01-29,2097-01-31,taxi,Leeds,idEMS,false
NG97IOM,1934-05-27,2026-03-13,taxi,Birmingham,zsROX,true
UL13BUH,1953-11-16,2017-03-02,PHV,Leeds,quLVJ,true
GS78RFI,1909-06-26,1926-11-24,PHV,Leeds,kpQZS,true
PV29GOA,2083-09-26,2094-08-21,PHV,Leeds,ypUGA,false
QS17EPI,2033-05-19,2042-02-10,PHV,Leeds,vlQXN,false
ZF31OGH,2083-05-31,2088-01-25,PHV,Birmingham,ygXAU,true
RM86PQJ,2092-09-08,2097-05-17,PHV,Leeds,udNVY,false
CR65CUE,1966-08-07,2008-06-23,PHV,Leeds,lxXDM,false
WM61SFP,1964-06-16,2058-11-11,PHV,Leeds,wsGDY,false
LJ75JHB,2086-07-25,2089-02-15,taxi,Birmingham,tnUOX,true
LE49FWX,2065-11-29,2097-07-12,PHV,Birmingham,qxXCL,false
QY73JOF,1941-07-16,1960-02-18,PHV,Birmingham,qaOML,false
GL69BVI,2088-12-20,2100-02-10,PHV,Leeds,lxLHU,false
AH76NDW,1935-03-18,1981-04-03,PHV,Birmingham,kmTWM,false
CT13WEU,2057-12-10,2066-09-29,taxi,Birmingham,wsKOP,false
GQ75NMG,1967-01-07,2011-06-08,PHV,Birmingham,qfIFW,false
LN34FYZ,2026-09-05,2028-10-11,PHV,Birmingham,hjHRK,true
LN62SFZ,1952-04-06,1989-06-02,PHV,Birmingham,siUVR,false
HV62QHX,2088-11-23,2091-05-03,taxi,Leeds,epDVR,false
BL85GBR,1938-08-21,1959-04-24,taxi,Birmingham,isFKN,false
KU34GCL,1968-04-26,2016-11-22,PHV,Birmingham,wkRLY,false
HN82OTV,1978-03-10,2075-11-04,PHV,Leeds,laHDQ,true
XF73GJZ,2047-07-17,2058-10-05,PHV,Leeds,kvLDY,true
TF98CEY,1926-08-15,2093-05-28,taxi,Birmingham,mkILS,true
CX18KND,1905-07-28,2091-08-31,taxi,Leeds,avNHM,true
WQ61CZR,2087-09-05,2100-09-30,taxi,Birmingham,jyUDS,false
WP14QPV,1987-08-28,2066-09-12,taxi,Leeds,jrTPF,true
CI36MDW,1991-02-04,2086-07-03,PHV,Birmingham,kdCJT,true
HF71PHJ,1987-03-04,2003-06-26,PHV,Leeds,hjAON,false
AU61JDN,1890-12-21,1906-10-24,PHV,Leeds,hgSEU,false
YU62IEP,1962-05-13,2066-02-13,taxi,Birmingham,diDHP,true
DX65TSR,2091-05-26,2099-08-16,taxi,Birmingham,hcTOK,true
BF95QXD,1890-02-13,2052-07-28,taxi,Leeds,cpGQN,true
FU84HMA,2093-06-03,2099-04-19,PHV,Leeds,liWTO,false
QL97KBX,1905-03-04,1939-03-11,taxi,Birmingham,byWSY,true
LJ85RGE,2096-05-23,2098-02-05,taxi,Leeds,msZAL,false
RN27HOI,1986-03-15,2080-05-19,PHV,Birmingham,apDTB,false
XA51EMT,2008-02-17,2023-03-20,PHV,Birmingham,hoLNK,false
HL94RTH,1946-09-19,1971-10-11,taxi,Leeds,rtRFN,true
SN12QKI,1953-11-28,1964-05-14,PHV,Birmingham,dpYGB,true
RA54FJI,1954-06-11,2000-08-20,taxi,Leeds,tnOKT,false
PX35TUX,1980-06-23,2086-11-26,taxi,Leeds,cpPJF,false
IG12LDF,2056-04-25,2100-09-12,taxi,Leeds,rqKNS,true
VE69MRT,1918-12-20,2043-09-19,PHV,Birmingham,xoUOW,true
VK18SCE,2085-11-07,2096-06-05,taxi,Birmingham,tgRIS,false
FO92XKQ,1950-08-18,1997-08-20,PHV,Birmingham,wzNXD,false
WF75JOQ,2036-04-08,2067-02-19,taxi,Birmingham,rfDCZ,false
AK48FRD,1922-04-23,1945-05-05,PHV,Leeds,ohDYS,true
QJ48EXH,2099-01-27,2099-07-16,PHV,Leeds,guBCD,false
KZ38RPS,2025-10-04,2098-04-11,PHV,Birmingham,ugYSI,true
QT68AHK,2067-09-25,2100-05-30,PHV,Leeds,lcORB,false
DK51JOY,2077-10-04,2087-04-18,PHV,Birmingham,tjSLP,false
UQ69SVA,1979-06-07,1985-03-29,taxi,Birmingham,meBGZ,false
RG73WKN,2076-10-07,2098-06-13,PHV,Leeds,ugQGW,false
AW48SVE,2013-11-18,2077-02-05,taxi,Birmingham,gnNWM,true
DB34WIF,2002-02-24,2044-11-07,taxi,Leeds,aeKVE,true
AS35GAZ,2053-12-30,2091-10-06,PHV,Birmingham,fgVCS,true
VO18RUA,1910-04-28,1999-01-14,PHV,Leeds,mcWOF,false
EI26EOQ,1926-11-08,2057-06-24,taxi,Birmingham,cyOQJ,false
XM82BJS,1983-01-22,2053-11-23,taxi,Birmingham,muGER,false
OH14FZE,1900-12-02,1933-11-28,taxi,Birmingham,dkOKD,false
LS12VWI,2085-09-30,2098-12-05,taxi,Birmingham,mtYDN,false
SZ34SFE,1986-09-23,2076-10-19,PHV,Birmingham,rpWSH,false
LI57JWZ,2080-10-11,2100-05-29,PHV,Birmingham,neMWB,false
AZ97EAV,2016-03-05,2030-04-25,PHV,Leeds,peWBL,false
GH64NKM,2020-10-24,2075-07-13,PHV,Leeds,uxHPB,false
JP95VLE,2096-06-14,2099-07-28,PHV,Leeds,rpAGV,true
NV59CRZ,2071-03-19,2080-02-24,taxi,Leeds,dmQGE,false
IN13EYN,2100-06-21,2100-11-29,taxi,Leeds,dwVJD,true
YQ92QXZ,1929-08-16,1938-11-28,PHV,Birmingham,kaQFD,false
WP23GHE,2070-07-30,2079-12-22,taxi,Leeds,zmPKC,true
WQ13THS,2047-05-12,2097-06-19,taxi,Leeds,snTIZ,false
HA62WRK,2030-11-19,2069-10-21,taxi,Leeds,bpIBO,false
SA48XAW,1999-01-06,2072-12-07,taxi,Leeds,weMET,true
NG73EMA,1993-10-23,2009-09-06,PHV,Leeds,biFYA,true
JA87EFD,2086-09-21,2096-06-30,PHV,Birmingham,irUNT,false
LG47BLJ,2046-12-29,2081-04-24,taxi,Birmingham,vtYOM,true
EU86FNU,2028-02-10,2057-12-04,taxi,Leeds,dhNYM,true
VE62AJP,2037-02-04,2082-05-15,PHV,Leeds,ibFNT,false
LV21ANQ,1934-01-12,1987-06-30,PHV,Leeds,chCYM,true
CL45KFH,2089-03-05,2097-10-16,PHV,Leeds,kcXDC,true
AE48NAL,1952-08-10,2008-02-21,taxi,Leeds,fxBHV,true
YN68VCO,2071-03-28,2087-02-16,taxi,Leeds,sjLTG,false
TG31GQJ,2091-09-04,2093-12-21,taxi,Leeds,kjTZD,false
YB12VBD,1916-10-03,1997-09-17,PHV,Leeds,irBKZ,true
FG52LDJ,1885-02-21,2027-01-16,taxi,Leeds,mkAHX,false
OE81PRW,1963-11-24,2033-06-28,taxi,Leeds,xsQWV,false
JE83SGV,2042-05-17,2079-12-23,taxi,Leeds,guXLM,false
PD54WAT,1957-11-12,2008-01-08,taxi,Leeds,ksVSM,false
EU17JBV,2046-01-11,2057-05-28,taxi,Leeds,zkIFN,true
CP51FQM,1989-03-22,2058-07-13,taxi,Leeds,buTLS,false
